RecordID,RowID,Seed,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,OfficialOOFPrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,ReplayAnchorCorrection_C
MEAS_R000205,205,20260607,38.1153239580662,39.34331161377239,39.34331161377239,39.34331161377241,1.4210854715202004e-14,0.0184893655682856
MEAS_R000206,206,20260903,38.0368382130858,39.371888734831295,39.371888734831295,39.37188873483129,-7.105427357601002e-15,9.28384696976536e-05
MEAS_R000207,207,20260523,38.1947900098743,39.35796162027185,39.35796162027185,39.3579616202719,4.973799150320701e-14,0.0023101239484546
MEAS_R000208,208,20260903,38.5127609174298,39.38425430371758,39.38425430371758,39.384254303717604,2.1316282072803006e-14,0.0001872095786836
MEAS_R000209,209,20260607,38.2277610084584,39.38200043947195,39.38200043947195,39.382000439471994,4.263256414560601e-14,0.00436059622875
MEAS_R000210,210,20260523,38.3007667992132,39.40942921027592,39.40942921027592,39.409429210275896,-2.1316282072803006e-14,-0.0005360831095728
MEAS_R000211,211,20260523,38.1873863158705,38.72658419037585,38.72658419037585,38.726584190375895,4.263256414560601e-14,0.000745143929052
MEAS_R000212,212,20260701,38.1726956120015,38.59860480831958,38.59860480831958,38.5986048083196,2.1316282072803006e-14,0.0018602501313793
MEAS_R000213,213,20260607,38.0342517603789,38.66805995105924,38.66805995105924,38.668059951059206,-3.552713678800501e-14,0.0011789969920386
MEAS_R000214,214,20260811,38.0785820945903,38.59072218271349,38.59072218271349,38.5907221827135,7.105427357601002e-15,-0.0115148010414075
MEAS_R000215,215,20260701,38.176543532211,38.71228691822048,38.71228691822048,38.7122869182205,2.1316282072803006e-14,0.0008717384594802
MEAS_R000216,216,20260903,38.4681171682235,38.58329894558052,38.58329894558052,38.5832989455805,-2.1316282072803006e-14,-0.0014444418446757
MEAS_R000217,217,20260811,38.4082417447982,38.67479709955116,38.67479709955116,38.67479709955119,3.552713678800501e-14,-0.001757698849147
MEAS_R000218,218,20260701,38.0460918162484,38.59003902283588,38.59003902283588,38.5900390228359,2.1316282072803006e-14,-0.0002541776108202
MEAS_R000219,219,20260701,38.1659490604441,38.70992062422677,38.70992062422677,38.7099206242268,2.842170943040401e-14,-0.0057573253379317
MEAS_R000220,220,20260607,38.0762421632742,38.61121467040434,38.61121467040434,38.6112146704043,-3.552713678800501e-14,-0.0007853537436588
MEAS_R000221,221,20260523,38.0878433133711,38.61352999185327,38.61352999185327,38.613529991853305,3.552713678800501e-14,-0.0013713774387298
MEAS_R000222,222,20260523,38.0860768778019,38.5857755750245,38.5857755750245,38.585775575024506,7.105427357601002e-15,0.0010004638447966
MEAS_R000223,223,20260811,38.1032947025622,38.705646890433954,38.705646890433954,38.705646890434004,4.973799150320701e-14,-0.002844425356848
MEAS_R000224,224,20260701,38.0460113991247,38.79578096308249,38.79578096308249,38.79578096308251,1.4210854715202004e-14,-0.0051051200352105
MEAS_R000225,225,20260523,38.1076444927971,39.50936915328578,39.50936915328578,39.5093691532858,2.1316282072803006e-14,-0.002492309656219
MEAS_R000226,226,20260701,38.4710106380106,39.43161779171739,39.43161779171739,39.43161779171739,0.0,0.0062892573180946
MEAS_R000227,227,20260811,38.2713707356478,39.36696573295467,39.36696573295467,39.3669657329547,2.842170943040401e-14,0.0329739198111696
MEAS_R000228,228,20260903,38.4594052685902,39.48700013241723,39.48700013241723,39.4870001324172,-2.842170943040401e-14,-0.0020303615475683
MEAS_R000229,229,20260701,38.450918811049,39.38655717460137,39.38655717460137,39.3865571746014,2.842170943040401e-14,-0.002559790426531
MEAS_R000230,230,20260607,38.0483888117012,39.50477940646744,39.50477940646744,39.50477940646739,-4.973799150320701e-14,0.0010685649799384
MEAS_R000231,231,20260523,38.4558351448404,39.47907877189032,39.47907877189032,39.4790787718903,-2.1316282072803006e-14,-0.0007111689663759
MEAS_R000232,232,20260811,38.2624020833169,39.48045560262915,39.48045560262915,39.480455602629206,5.684341886080802e-14,0.0137079553396475
MEAS_R000233,233,20260607,38.0998440737701,39.53024946825205,39.53024946825205,39.5302494682521,4.973799150320701e-14,-0.0017540484100493
MEAS_R000234,234,20260811,38.0993690090225,39.53041001439894,39.53041001439894,39.53041001439891,-2.842170943040401e-14,-0.0147213612137591
MEAS_R000235,235,20260523,38.1070559285625,39.4757213695417,39.4757213695417,39.4757213695417,0.0,0.0059710221409048
MEAS_R000236,236,20260701,38.1020109645199,39.37484126197481,39.37484126197481,39.3748412619748,-7.105427357601002e-15,-0.0139536947960934
MEAS_R000237,237,20260523,38.105155187913,39.48485521690173,39.48485521690173,39.4848552169017,-2.842170943040401e-14,0.002181653605227
MEAS_R000238,238,20260903,38.1953891239478,37.83745030490542,37.83745030490542,37.837450304905396,-2.1316282072803006e-14,-0.0015501751901823
MEAS_R000239,239,20260607,38.0379342659589,37.78078920371752,37.78078920371752,37.780789203717504,-1.4210854715202004e-14,-0.0066901100239817
MEAS_R000240,240,20260701,38.0271984338732,37.90569985649121,37.90569985649121,37.9056998564912,-7.105427357601002e-15,-8.72035610868238e-05
MEAS_R000241,241,20260523,38.0740352475809,37.75042707177471,37.75042707177471,37.7504270717747,-7.105427357601002e-15,-0.0011036645942894
MEAS_R000242,242,20260903,38.6534119092749,37.91028845096068,37.91028845096068,37.91028845096071,2.842170943040401e-14,-0.0074112681794247
MEAS_R000243,243,20260523,38.1633168943738,37.78325315602556,37.78325315602556,37.783253156025594,3.552713678800501e-14,-0.0019412849451399
MEAS_R000244,244,20260701,38.0519227967857,38.23272282175874,38.23272282175874,38.23272282175869,-4.973799150320701e-14,-0.0011608457979548
MEAS_R000245,245,20260607,38.3450471523964,38.014087159101855,38.014087159101855,38.01408715910189,3.552713678800501e-14,0.0234887906419559
MEAS_R000246,246,20260811,38.0879480856731,37.84047013943663,37.84047013943663,37.840470139436604,-2.842170943040401e-14,-0.0065989977598732
MEAS_R000247,247,20260903,38.4719461448121,38.206834035636994,38.206834035636994,38.20683403563701,1.4210854715202004e-14,-0.0022264219913026
MEAS_R000248,248,20260701,38.4220530672697,37.8194126404395,37.8194126404395,37.8194126404395,0.0,-0.0176363958428993
MEAS_R000249,249,20260811,38.0052390868911,38.02411032214519,38.02411032214519,38.024110322145205,1.4210854715202004e-14,-0.0771084888523106
MEAS_R000250,250,20260903,38.5218451025565,37.82035073485833,37.82035073485833,37.820350734858295,-3.552713678800501e-14,-0.0016757383420724
MEAS_R000251,251,20260701,38.1107806240544,37.87640422054452,37.87640422054452,37.87640422054451,-1.4210854715202004e-14,0.0191353354652222
MEAS_R000252,252,20260607,38.0582453876717,39.8827874853818,39.8827874853818,39.88278748538179,-7.105427357601002e-15,0.000695743811697
MEAS_R000253,253,20260811,38.0794939637772,39.07702507568536,39.07702507568536,39.077025075685405,4.263256414560601e-14,-0.0289673583634453
MEAS_R000254,254,20260607,38.3628160990969,39.17821458821589,39.17821458821589,39.178214588215894,7.105427357601002e-15,0.0081245724483878
MEAS_R000255,255,20260701,38.4515883328224,39.0052552296256,39.0052552296256,39.00525522962561,1.4210854715202004e-14,-0.0001668549930968
MEAS_R000256,256,20260607,38.0399558407759,39.3855728400228,39.3855728400228,39.385572840022796,-7.105427357601002e-15,0.0009880031118925
MEAS_R000257,257,20260607,38.0456573415307,39.42844721561707,39.42844721561707,39.428447215617105,3.552713678800501e-14,-0.0011923778522273
MEAS_R000258,258,20260607,38.3568460478342,39.431335753986886,39.431335753986886,39.43133575398689,7.105427357601002e-15,-0.002998075719212
MEAS_R000259,259,20260903,38.2088880448424,39.31162818129387,39.31162818129387,39.31162818129389,2.1316282072803006e-14,-0.0001770046174272
MEAS_R000260,260,20260701,38.1857418929877,39.42393153467011,39.42393153467011,39.4239315346701,-7.105427357601002e-15,0.004382604191413
MEAS_R000261,261,20260903,38.4567132629429,39.93882297635368,39.93882297635368,39.93882297635369,1.4210854715202004e-14,0.0013189855862876
MEAS_R000262,262,20260811,38.415297003329,39.46294898798658,39.46294898798658,39.4629489879866,2.1316282072803006e-14,0.000793466386078
MEAS_R000263,263,20260701,38.4626759137107,39.33620008278477,39.33620008278477,39.3362000827848,2.842170943040401e-14,0.0100497922096707
MEAS_R000264,264,20260607,38.1725231877307,39.91114325727593,39.91114325727593,39.9111432572759,-2.842170943040401e-14,-0.0017590945532717
MEAS_R000265,265,20260701,38.1047454233194,39.31942641434682,39.31942641434682,39.31942641434679,-2.842170943040401e-14,-0.0048482075255762
MEAS_R000266,266,20260701,38.0893529191407,39.98219791727493,39.98219791727493,39.9821979172749,-2.842170943040401e-14,-0.0080914753971796
MEAS_R000267,267,20260523,38.0918890490099,39.37841186089983,39.37841186089983,39.37841186089981,-2.1316282072803006e-14,-0.004292595338569
MEAS_R000268,268,20260903,38.0329112832898,39.57481237123374,39.57481237123374,39.5748123712337,-4.263256414560601e-14,0.0001568009583436
MEAS_R000269,269,20260607,38.0810146079949,38.89601231941569,38.89601231941569,38.896012319415696,7.105427357601002e-15,-0.0009486039553081
MEAS_R000270,270,20260607,38.3835415484782,39.1080397923249,39.1080397923249,39.1080397923249,0.0,0.0245703994483009
MEAS_R000271,271,20260701,38.4451409184038,38.77757508581498,38.77757508581498,38.777575085815,2.1316282072803006e-14,0.0041861237434801
MEAS_R000272,272,20260523,38.1877080963033,39.164570050764205,39.164570050764205,39.1645700507642,-7.105427357601002e-15,-0.0091738126535929
MEAS_R000273,273,20260903,38.4686370883893,39.16318445574588,39.16318445574588,39.163184455745906,2.842170943040401e-14,-0.0003857415719252
MEAS_R000274,274,20260523,38.1338753735342,39.13450673011752,39.13450673011752,39.13450673011751,-1.4210854715202004e-14,0.0079011705301184
MEAS_R000275,275,20260811,38.1292644435157,40.15372436792104,40.15372436792104,40.153724367921,-4.263256414560601e-14,-0.0095370008436574
MEAS_R000276,276,20260607,38.0964779662713,39.1707800372686,39.1707800372686,39.17078003726861,7.105427357601002e-15,0.0203153688512003
MEAS_R000277,277,20260701,38.085319060949,39.53825879993371,39.53825879993371,39.5382587999337,-7.105427357601002e-15,0.0065420187756046
MEAS_R000278,278,20260607,38.1456217889999,39.52562623997917,39.52562623997917,39.525626239979196,2.842170943040401e-14,-0.0047165368645352
MEAS_R000279,279,20260811,38.4856150940297,40.162986900548496,40.162986900548496,40.162986900548496,0.0,0.0036561850176966
MEAS_R000280,280,20260607,38.3815819929592,39.59309060691188,39.59309060691188,39.59309060691189,1.4210854715202004e-14,0.0042208041187805
MEAS_R000281,281,20260701,38.4922430763119,40.23367464348929,40.23367464348929,40.23367464348931,2.1316282072803006e-14,0.0007735792095857
MEAS_R000282,282,20260701,38.4717233428948,39.58690274017714,39.58690274017714,39.586902740177095,-4.263256414560601e-14,0.00288100059214
MEAS_R000283,283,20260523,38.4838854985733,40.2091687906316,40.2091687906316,40.2091687906316,0.0,-0.0008132003003993
MEAS_R000284,284,20260903,38.4201073311616,40.48128783151133,40.48128783151133,40.4812878315113,-2.842170943040401e-14,0.0039541021275297
MEAS_R000285,285,20260811,38.4345548228288,39.50972900835793,39.50972900835793,39.5097290083579,-2.842170943040401e-14,0.00398703743123
MEAS_R000286,286,20260607,38.0747379170441,39.57654117970543,39.57654117970543,39.576541179705394,-3.552713678800501e-14,-0.0109568510453713
MEAS_R000287,287,20260811,38.4680322587923,39.485336129073794,39.485336129073794,39.485336129073794,0.0,0.0006676344067955
MEAS_R000288,288,20260523,38.1981010935856,39.700456742873534,39.700456742873534,39.7004567428735,-3.552713678800501e-14,0.0070850827540311
MEAS_R000289,289,20260811,38.1993758787139,40.449886779422,40.449886779422,40.44988677942201,7.105427357601002e-15,0.0042199058622927
MEAS_R000290,290,20260701,38.45153395612,39.77693310528528,39.77693310528528,39.7769331052853,2.1316282072803006e-14,0.001957470894581
MEAS_R000291,291,20260811,38.3793557600134,40.44871504336906,40.44871504336906,40.448715043369084,2.1316282072803006e-14,0.0207258376937602
MEAS_R000292,292,20260607,38.5098920681206,40.46819248013172,40.46819248013172,40.4681924801317,-2.1316282072803006e-14,-0.0033266620099823
MEAS_R000293,293,20260811,38.3786832056676,40.37560265442457,40.37560265442457,40.3756026544246,2.842170943040401e-14,0.0341103174190707
MEAS_R000294,294,20260903,38.5168674634533,39.0737394965044,39.0737394965044,39.0737394965044,0.0,-0.0048297456205048
MEAS_R000295,295,20260811,38.1050366955597,39.10315407930406,39.10315407930406,39.1031540793041,3.552713678800501e-14,0.0010010685140642
MEAS_R000296,296,20260701,38.0528726199916,39.1297004122511,39.1297004122511,39.1297004122511,0.0,0.0059458736897966
MEAS_R000297,297,20260523,38.1872462047836,39.52675447475752,39.52675447475752,39.526754474757496,-2.1316282072803006e-14,-0.0041055536299836
MEAS_R000298,298,20260903,38.6383009350554,39.49208803299474,39.49208803299474,39.49208803299469,-4.973799150320701e-14,0.0007860801281438
MEAS_R000299,299,20260607,38.0566572790106,39.88617220794381,39.88617220794381,39.8861722079438,-7.105427357601002e-15,0.002117022247809
MEAS_R000300,300,20260607,38.1492977701809,39.534911749816125,39.534911749816125,39.5349117498161,-2.842170943040401e-14,0.002829822710126
MEAS_R000301,301,20260701,38.4562586334743,39.727904708353634,39.727904708353634,39.7279047083536,-3.552713678800501e-14,-0.0021117147235685
MEAS_R000302,302,20260523,38.457450489923,39.63350844075694,39.63350844075694,39.63350844075689,-4.973799150320701e-14,0.0011349844953443
MEAS_R000303,303,20260903,38.2120650223681,39.57082865962544,39.57082865962544,39.5708286596254,-4.263256414560601e-14,-0.0021511075928586
MEAS_R000304,304,20260607,38.195839973804,40.297904328562055,40.297904328562055,40.2979043285621,4.263256414560601e-14,0.0024512792999544
MEAS_R000305,305,20260701,38.5047700837787,40.35066153763437,40.35066153763437,40.3506615376344,2.842170943040401e-14,0.0005597240771706
MEAS_R000306,306,20260701,38.1097825514633,39.58175458342037,39.58175458342037,39.58175458342039,2.1316282072803006e-14,-0.0335854027419273
MEAS_R000307,307,20260811,38.1093135708334,39.3809631853851,39.3809631853851,39.3809631853851,0.0,-0.0177846063404985
MEAS_R000308,308,20260701,38.4470003446075,38.6415889221405,38.6415889221405,38.6415889221405,0.0,0.0008270695027974
MEAS_R000309,309,20260811,38.0765647961318,39.09487559039079,39.09487559039079,39.09487559039079,0.0,-0.0496611089382171
MEAS_R000310,310,20260701,38.0604091583761,38.804887294935085,38.804887294935085,38.8048872949351,1.4210854715202004e-14,0.0157675775281874
MEAS_R000311,311,20260523,38.4541635522383,39.050469018903605,39.050469018903605,39.0504690189036,-7.105427357601002e-15,-0.000920280679395
MEAS_R000312,312,20260701,38.0434848047173,38.70346414183898,38.70346414183898,38.70346414183901,2.842170943040401e-14,0.0151654302628756
MEAS_R000313,313,20260701,38.1468698864404,39.683401766793,39.683401766793,39.683401766793004,7.105427357601002e-15,-0.0493617883270048
MEAS_R000314,314,20260523,38.1478288997204,39.63077531139514,39.63077531139514,39.63077531139509,-4.973799150320701e-14,-0.009461787933958
MEAS_R000315,315,20260903,38.2011833106029,38.696917121676336,38.696917121676336,38.6969171216763,-3.552713678800501e-14,-0.0004454964062645
MEAS_R000316,316,20260701,38.1419869461088,39.606023957077895,39.606023957077895,39.6060239570779,7.105427357601002e-15,0.002553663703793
MEAS_R000317,317,20260701,38.4425957075706,38.98758517532643,38.98758517532643,38.9875851753264,-2.842170943040401e-14,-0.0033398880716717
MEAS_R000318,318,20260811,38.4485516178462,39.65282635145154,39.65282635145154,39.652826351451495,-4.263256414560601e-14,-0.0031418462277557
MEAS_R000319,319,20260607,38.0542054913046,39.55880877842709,39.55880877842709,39.55880877842711,1.4210854715202004e-14,-0.0012158855931048
MEAS_R000320,320,20260701,38.1132873444104,38.98376079685174,38.98376079685174,38.98376079685171,-2.842170943040401e-14,-0.0023602171812626
MEAS_R000321,321,20260811,38.0934588996769,38.31493767523629,38.31493767523629,38.314937675236294,7.105427357601002e-15,0.0186079716287963
MEAS_R000322,322,20260811,38.4597218279172,38.32775995468516,38.32775995468516,38.3277599546852,3.552713678800501e-14,0.0023496283470549
MEAS_R000323,323,20260701,38.1019250702512,38.261491038852384,38.261491038852384,38.261491038852405,2.1316282072803006e-14,0.0096294015106863
MEAS_R000324,324,20260607,38.1679333581883,38.70970777957372,38.70970777957372,38.7097077795737,-2.1316282072803006e-14,0.0771270069897199
MEAS_R000325,325,20260523,38.4538825387743,38.71172825518932,38.71172825518932,38.71172825518929,-2.842170943040401e-14,0.0005012901694243
MEAS_R000326,326,20260523,38.1240332413505,38.289383381944006,38.289383381944006,38.289383381944006,0.0,0.0152062441625063
MEAS_R000327,327,20260701,38.0308121185305,38.25051382340458,38.25051382340458,38.250513823404596,1.4210854715202004e-14,0.0054734052032827
MEAS_R000328,328,20260701,38.0455467059095,38.74841118093251,38.74841118093251,38.74841118093251,0.0,-0.0193315204454905
MEAS_R000329,329,20260523,38.1159380393675,39.50847054028439,39.50847054028439,39.5084705402844,7.105427357601002e-15,-0.0051613599644042
MEAS_R000330,330,20260607,38.2929562087417,38.54440950862738,38.54440950862738,38.54440950862741,2.842170943040401e-14,-0.0334323360852196
MEAS_R000331,331,20260701,38.1155139447005,39.5497413709284,39.5497413709284,39.5497413709284,0.0,0.0034284909660939
MEAS_R000332,332,20260811,38.1189989572173,39.32429465574798,39.32429465574798,39.324294655748,2.1316282072803006e-14,-0.0138041855991204
MEAS_R000333,333,20260523,38.1254114013169,39.18232253530702,39.18232253530702,39.18232253530701,-1.4210854715202004e-14,-0.0270341984272804
MEAS_R000334,334,20260701,38.1013833128376,38.544104628932686,38.544104628932686,38.54410462893269,7.105427357601002e-15,0.0115045448367894
MEAS_R000335,335,20260701,38.1826562262038,38.615639140425415,38.615639140425415,38.615639140425394,-2.1316282072803006e-14,0.0210809201875151
MEAS_R000336,336,20260607,38.0915187452651,39.01313350693029,39.01313350693029,39.013133506930295,7.105427357601002e-15,0.0024522556150898
MEAS_R000337,337,20260701,38.44867402333,38.84143205673651,38.84143205673651,38.8414320567365,-7.105427357601002e-15,-0.0044084288502901
MEAS_R000338,338,20260607,38.0362221808685,39.242293252683375,39.242293252683375,39.242293252683396,2.1316282072803006e-14,0.0008863897475777
MEAS_R000339,339,20260701,38.139612661902,39.167718274389614,39.167718274389614,39.16771827438961,-7.105427357601002e-15,0.0235621302508164
MEAS_R000340,340,20260903,38.2267067870017,39.79153628268916,39.79153628268916,39.7915362826892,4.263256414560601e-14,0.0052284137144553
MEAS_R000341,341,20260903,38.027999743388,39.19293445579401,39.19293445579401,39.192934455793996,-1.4210854715202004e-14,-0.001800332888493
MEAS_R000342,342,20260903,38.4573329049439,39.72169561181447,39.72169561181447,39.7216956118145,3.552713678800501e-14,-4.16958655335975e-05
MEAS_R000343,343,20260701,38.0606846336596,38.888011128838045,38.888011128838045,38.888011128837995,-4.973799150320701e-14,0.0201321402809427
MEAS_R000344,344,20260607,38.1038911857302,39.78381748556095,39.78381748556095,39.783817485560895,-5.684341886080802e-14,-0.0049256683192524
MEAS_R000345,345,20260701,38.030761044676,38.93295205369956,38.93295205369956,38.9329520536996,4.263256414560601e-14,-0.026435554717942
MEAS_R000346,346,20260523,38.1092963340958,39.866586757985495,39.866586757985495,39.866586757985495,0.0,-0.0012561012331033
MEAS_R000347,347,20260903,38.6442079089766,39.575884568606526,39.575884568606526,39.57588456860649,-3.552713678800501e-14,0.0143543074808292
MEAS_R000348,348,20260701,38.4562528673433,39.51079614736948,39.51079614736948,39.510796147369504,2.1316282072803006e-14,0.0014036193925761
MEAS_R000349,349,20260903,38.5186704022141,39.53245343465923,39.53245343465923,39.532453434659196,-3.552713678800501e-14,-0.0008589186402687
MEAS_R000350,350,20260607,38.3103629893682,39.50395013901141,39.50395013901141,39.5039501390114,-7.105427357601002e-15,-0.0457273283284891
MEAS_R000351,351,20260811,38.1777336384892,40.34494134678594,40.34494134678594,40.34494134678591,-2.842170943040401e-14,0.0470401586396463
MEAS_R000352,352,20260607,38.0642383557645,39.420077927938,39.420077927938,39.420077927938,0.0,-0.0251725397613001
MEAS_R000353,353,20260811,38.2503498137461,39.58934523369181,39.58934523369181,39.58934523369181,0.0,0.001253323238906
MEAS_R000354,354,20260523,38.2581264160065,40.31415670152776,40.31415670152776,40.3141567015278,4.263256414560601e-14,0.0341120643545665
MEAS_R000355,355,20260523,38.4600264493105,39.7221247513858,39.7221247513858,39.722124751385806,7.105427357601002e-15,0.0006915733106964
MEAS_R000356,356,20260903,38.1924637602868,39.27460221334706,39.27460221334706,39.274602213347094,3.552713678800501e-14,-0.0173003550694446
MEAS_R000357,357,20260701,38.1396099906726,39.07034054879736,39.07034054879736,39.0703405487974,3.552713678800501e-14,0.0014395164345515
MEAS_R000358,358,20260701,38.0707945564439,38.66765348477578,38.66765348477578,38.6676534847758,2.1316282072803006e-14,0.0049103032739807
MEAS_R000359,359,20260701,38.1662595536854,38.73218700827266,38.73218700827266,38.7321870082727,4.263256414560601e-14,-0.0070670319359393
MEAS_R000360,360,20260701,38.0504505147592,38.66085476944615,38.66085476944615,38.660854769446104,-4.973799150320701e-14,0.0128832100999432
MEAS_R000361,361,20260523,38.116261783026,39.01708990789916,39.01708990789916,39.0170899078992,3.552713678800501e-14,0.021406385751952
MEAS_R000362,362,20260523,38.2056605541726,39.100021529772256,39.100021529772256,39.100021529772306,4.973799150320701e-14,-0.0063153264315403
MEAS_R000363,363,20260607,38.1328479534787,38.73273008719494,38.73273008719494,38.7327300871949,-3.552713678800501e-14,0.005367157332337
MEAS_R000364,364,20260523,38.1400461252191,39.13374073271113,39.13374073271113,39.1337407327111,-3.552713678800501e-14,0.0011295843329293
MEAS_R000365,365,20260701,38.183426948601,39.15397154989684,39.15397154989684,39.1539715498968,-3.552713678800501e-14,-0.0078056102833628
MEAS_R000366,366,20260701,38.463905825141,39.12809163340041,39.12809163340041,39.128091633400395,-1.4210854715202004e-14,-0.0078492588031906
MEAS_R000367,367,20260811,38.0841609128714,38.42137957169963,38.42137957169963,38.421379571699596,-3.552713678800501e-14,-0.0131080998115678
MEAS_R000368,368,20260811,38.0814312006673,38.41123175904396,38.41123175904396,38.411231759044,4.263256414560601e-14,-0.0146658095389398
MEAS_R000369,369,20260811,38.3952005672981,38.35885553061499,38.35885553061499,38.358855530614996,7.105427357601002e-15,-0.0046861806229117
MEAS_R000370,370,20260811,38.0047244296414,38.15149730663107,38.15149730663107,38.15149730663111,3.552713678800501e-14,-0.059201073360228
MEAS_R000371,371,20260811,38.0838005300484,38.4744756654698,38.4744756654698,38.474475665469804,7.105427357601002e-15,-0.0091570838122052
MEAS_R000372,372,20260523,38.125244511738,38.497932277388266,38.497932277388266,38.49793227738831,4.263256414560601e-14,0.006323116296464
MEAS_R000373,373,20260523,38.4398141758134,38.16455008100219,38.16455008100219,38.164550081002204,1.4210854715202004e-14,0.0002637626157877
MEAS_R000374,374,20260607,38.1513426096845,39.01381711985557,39.01381711985557,39.0138171198556,3.552713678800501e-14,0.0033996458760725
MEAS_R000375,375,20260523,38.1502618738265,38.61916225371512,38.61916225371512,38.61916225371509,-2.842170943040401e-14,0.0368696552029206
MEAS_R000376,376,20260607,38.0363706402441,38.93769491931676,38.93769491931676,38.937694919316804,4.263256414560601e-14,0.0026291466413539
MEAS_R000377,377,20260607,38.2610491194495,40.49747280628085,40.49747280628085,40.4974728062809,5.684341886080802e-14,-0.0049344349700462
MEAS_R000378,378,20260523,38.0828477216717,38.43736739670026,38.43736739670026,38.437367396700296,3.552713678800501e-14,0.0020527754225625
MEAS_R000379,379,20260607,38.3335760933138,38.88536934984072,38.88536934984072,38.8853693498407,-2.1316282072803006e-14,-0.0016956205299862
MEAS_R000380,380,20260607,38.2639461019095,40.12433641799729,40.12433641799729,40.1243364179973,7.105427357601002e-15,0.0483840954832928
MEAS_R000381,381,20260903,38.027153415171,38.47224714554269,38.47224714554269,38.472247145542696,7.105427357601002e-15,0.0006549717211896
MEAS_R000382,382,20260607,38.2215719886547,40.43111420173955,40.43111420173955,40.4311142017395,-4.973799150320701e-14,0.0071594166734456
MEAS_R000383,383,20260607,38.2585536890711,40.544339411546034,40.544339411546034,40.544339411546005,-2.842170943040401e-14,0.0003826634328305
MEAS_R000384,384,20260607,38.3533579559247,38.17449983726858,38.17449983726858,38.174499837268606,2.842170943040401e-14,-0.0087472950499147
MEAS_R000385,385,20260523,38.4538644393606,38.32140267582233,38.32140267582233,38.3214026758223,-2.842170943040401e-14,0.0011100571897273
MEAS_R000386,386,20260523,38.1919996332831,38.2813597016563,38.2813597016563,38.2813597016563,0.0,-0.0069494278424997
MEAS_R000387,387,20260523,38.0833852985494,38.18326343921559,38.18326343921559,38.1832634392156,1.4210854715202004e-14,0.0002739565260867
MEAS_R000388,388,20260607,38.3995645336049,38.9974848257986,38.9974848257986,38.9974848257986,0.0,0.0006357671535042
MEAS_R000389,389,20260523,38.1375073232288,38.95951355710191,38.95951355710191,38.959513557101914,7.105427357601002e-15,-0.0035464691470963
MEAS_R000390,390,20260607,38.4039229106059,38.951721967203085,38.951721967203085,38.95172196720309,7.105427357601002e-15,0.0022171168168867
MEAS_R000391,391,20260523,38.4605800032314,38.95758220743542,38.95758220743542,38.957582207435394,-2.842170943040401e-14,-0.0027949233153776
MEAS_R000392,392,20260607,38.1871094404379,38.51603096774941,38.51603096774941,38.516030967749394,-1.4210854715202004e-14,-0.0010643855471883
MEAS_R000393,393,20260523,38.1109336810626,38.585994850464246,38.585994850464246,38.5859948504642,-4.263256414560601e-14,-4.78249453550461e-05
MEAS_R000394,394,20260523,38.0865453493957,38.47848435006681,38.47848435006681,38.47848435006679,-1.4210854715202004e-14,-0.0025368069220945
MEAS_R000395,395,20260701,38.1245191525634,38.52484970922801,38.52484970922801,38.52484970922799,-1.4210854715202004e-14,-0.0091042014652913
MEAS_R000396,396,20260523,38.207656723166,38.57121375293536,38.57121375293536,38.571213752935385,2.842170943040401e-14,-0.0094687933438351
MEAS_R000397,397,20260903,38.5211971689045,37.721074258123366,37.721074258123366,37.721074258123394,2.842170943040401e-14,-0.0015978175685305
MEAS_R000398,398,20260701,38.4664448721318,37.70381956018333,37.70381956018333,37.7038195601833,-2.842170943040401e-14,0.0096671148414344
MEAS_R000399,399,20260523,38.178386611218,37.7377200299681,37.7377200299681,37.7377200299681,0.0,-0.0080536155257959
MEAS_R000400,400,20260903,38.0270425056075,37.557792192477386,37.557792192477386,37.5577921924774,1.4210854715202004e-14,0.0003942257138831
MEAS_R000401,401,20260811,38.4235532936125,37.68561476051828,37.68561476051828,37.6856147605183,2.1316282072803006e-14,0.0021329196228734
MEAS_R000402,402,20260811,38.4018301550298,37.804617833930855,37.804617833930855,37.8046178339309,4.263256414560601e-14,-0.0035666581086459
MEAS_R000403,403,20260523,38.0827919048501,37.7728509770419,37.7728509770419,37.77285097704189,-7.105427357601002e-15,0.0039013525987954
MEAS_R000404,404,20260607,38.0226433490718,37.8944208117239,37.8944208117239,37.894420811723904,7.105427357601002e-15,-0.0010692467226007
MEAS_R000405,405,20260701,38.045277853285,37.78669975476072,37.78669975476072,37.7866997547607,-2.1316282072803006e-14,0.0048038787929201
MEAS_R000406,406,20260903,38.4491546891486,39.54635720345751,39.54635720345751,39.5463572034575,-1.4210854715202004e-14,-0.0026415525260858
MEAS_R000407,407,20260701,38.1145980922189,39.59503282066812,39.59503282066812,39.595032820668095,-2.842170943040401e-14,-0.025857074074473
MEAS_R000408,408,20260607,38.4154103500461,39.41297983589907,39.41297983589907,39.412979835899094,2.1316282072803006e-14,0.0283477082501733
MEAS_R000409,409,20260701,38.454943764468,38.67456975974314,38.67456975974314,38.6745697597431,-4.263256414560601e-14,0.0100183587667431
MEAS_R000410,410,20260607,38.0900914018453,38.17032042882459,38.17032042882459,38.1703204288246,1.4210854715202004e-14,-0.0077592761213125
